hazard_id,gps_speed_mean,gps_speed_min,accx_5s_mean_mean,accx_5s_min_min,grip_mean,water_layer_thickness_mean,ice_layer_thickness_mean,snow_layer_thickness_mean,black_ice_risk_mean,cluster
18623393.0,1.972399994901571,0.0,700.0,700.0,0.7381164062964288,0.28212181900284794,0.0,0.0,0.0,1
18623394.0,2.18090869289787,0.0,700.0,700.0,0.747415094039379,0.2486717010943744,0.0,0.0,0.0,1
18623395.0,2.3159654582605818,0.0,700.0,680.0,0.7513855931005979,0.23225645070258327,0.0,0.0,0.0,1
18623396.0,2.358837192975803,0.0,700.0,680.0,0.7548635751008987,0.21864157980062848,0.0,0.0,0.0,1
18623397.0,2.446121874724085,0.0,700.0,680.0,0.7596570355327505,0.19703130018407183,0.0,0.0,0.0,1
18623398.0,2.455536631349536,0.0,700.0,680.0,0.7619955237706503,0.18639510121196506,0.0,0.0,0.0,1
18623399.0,2.6563115726115947,0.0,700.0,680.0,0.7661051107080359,0.17204298754222688,0.0,0.0,0.0,1
18623400.0,2.6684443038927226,0.0,700.0,680.0,0.7659619858390406,0.17261169937831397,0.0,0.0,0.0,1
18623401.0,2.7428704706901375,0.0,700.0,680.0,0.7670659327507019,0.16816350329667326,0.0,0.0,0.0,1
18623402.0,2.741254041273059,0.0,700.0,680.0,0.7646882471285368,0.18118371254470392,0.0,0.0,0.0,1
18623403.0,2.7081266844386467,0.0,700.0,680.0,0.7651260224255648,0.1821739581086999,0.0,0.0,0.0,1
18623404.0,2.8442194806175336,0.0,700.0,680.0,0.7685581845672507,0.17073129317233043,0.0,0.0,0.0,1
18623405.0,2.9110759065070146,0.0,700.0,680.0,0.7689790639438128,0.16916581913583761,0.0,0.0,0.0,1
18623406.0,3.0983274583324385,0.0,700.0,680.0,0.7658921623229981,0.1762548318877816,0.0,0.0,0.0,1
18623407.0,3.101202420346589,0.0,700.0,680.0,0.7656717865090621,0.1766490673915924,0.0,0.0,0.0,1
18623408.0,3.1231586149860933,0.0,700.0,680.0,0.7625717826579747,0.1839852963304637,0.0,0.0,0.0,1
18623409.0,3.380213121817023,0.0,700.0,680.0,0.7621538297335306,0.1804015073056022,0.0,0.0,0.0,1
18623410.0,3.4242741681644167,0.0,700.0,680.0,0.7628087147076925,0.17909514773637053,0.0,0.0,0.0,1
18623411.0,3.5529737555057856,0.0,700.0,680.0,0.760004453070752,0.18594525066240652,0.0,0.0,0.0,1
